USPS|GEOID|GEOIDFQ|ANSICODE|NAME|LSAD|FUNCSTAT|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
MO|2956226|1600000US2956226|02399623|Parkdale village|47|A|325082|0|0.126|0.|38.481014|-90.527088
MO|2956272|1600000US2956272|02396146|Park Hills city|25|A|52672446|234881|20.337|0.091|37.816979|-90.499893
MO|2956288|1600000US2956288|02396154|Parkville city|25|A|38737872|1625270|14.957|0.628|39.214445|-94.70434
MO|2956306|1600000US2956306|02399625|Parkway village|47|A|1193318|0|0.461|0.|38.335529|-90.96809
MO|2956342|1600000US2956342|02396155|Parma city|25|A|1652655|2242|0.638|0.001|36.611053|-89.818126
MO|2956360|1600000US2956360|02396157|Parnell city|25|A|720957|0|0.278|0.|40.438359|-94.622256
MO|2956396|1600000US2956396|02396159|Pasadena Hills city|25|A|548047|0|0.212|0.|38.70829|-90.292139
MO|2956414|1600000US2956414|02399628|Pasadena Park village|47|A|254084|0|0.098|0.|38.710978|-90.297433
MO|2956432|1600000US2956432|02399629|Pascola village|47|A|413887|0|0.16|0.|36.267263|-89.825805
MO|2956468|1600000US2956468|02396849|Passaic town|43|A|183773|468|0.071|0.|38.321631|-94.348985
MO|2956558|1600000US2956558|02396162|Pattonsburg city|25|A|1570395|4146|0.606|0.002|40.068764|-94.10881
MO|2956612|1600000US2956612|02399638|Paynesville village|47|A|681663|0|0.263|0.|39.262477|-90.900295
MO|2956620|1600000US2956620|02585133|Peaceful Village village|47|A|507786|0|0.196|0.|38.466959|-90.542796
MO|2956756|1600000US2956756|02396171|Peculiar city|25|A|23478203|112684|9.065|0.044|38.730826|-94.468597
MO|2956882|1600000US2956882|02399648|Pendleton village|47|A|789961|1209|0.305|0.|38.834894|-91.229488
MO|2956900|1600000US2956900|02399649|Penermon village|47|A|545919|0|0.211|0.|36.790958|-89.830082
MO|2957044|1600000US2957044|02806429|Perkins CDP|57|S|427489|0|0.165|0.|37.09425|-89.774723
MO|2957080|1600000US2957080|02396184|Perry city|25|A|3580957|115254|1.383|0.044|39.433604|-91.662343
MO|2957116|1600000US2957116|02396186|Perryville city|25|A|21135533|425252|8.16|0.164|37.72633|-89.876493
MO|2957278|1600000US2957278|02396196|Pevely city|25|A|13130500|152705|5.07|0.059|38.288089|-90.400038
MO|2957332|1600000US2957332|02587101|Phelps City CDP|57|S|1276304|0|0.493|0.|40.400635|-95.594955
MO|2957350|1600000US2957350|02806414|Philadelphia CDP|57|S|1961817|1279|0.757|0.|39.835051|-91.741179
MO|2957368|1600000US2957368|02399663|Phillipsburg village|47|A|2062548|3896|0.796|0.002|37.552541|-92.789443
MO|2957404|1600000US2957404|02396855|Pickering city|25|A|443868|0|0.171|0.|40.450224|-94.84189
MO|2957422|1600000US2957422|02396198|Piedmont city|25|A|5577306|11684|2.153|0.005|37.150372|-90.695747
MO|2957494|1600000US2957494|02396200|Pierce City city|25|A|3340835|13016|1.29|0.005|36.946883|-94.003511
MO|2957512|1600000US2957512|02399669|Pierpont village|47|A|590973|0|0.228|0.|38.863179|-92.312991
MO|2957602|1600000US2957602|02396204|Pilot Grove city|25|A|1089754|0|0.421|0.|38.873621|-92.912608
MO|2957656|1600000US2957656|02396205|Pilot Knob city|25|A|2312779|8045|0.893|0.003|37.6229|-90.644795
MO|2957800|1600000US2957800|02396209|Pine Lawn city|25|A|1603627|0|0.619|0.|38.695274|-90.275629
MO|2957818|1600000US2957818|02396212|Pineville city|25|A|8526694|0|3.292|0.|36.575504|-94.391543
MO|2957926|1600000US2957926|02399677|Pinhook village|47|I|368023|0|0.142|0.|36.73804|-89.26948
MO|2958088|1600000US2958088|02399686|Plato village|47|A|970043|4200|0.375|0.002|37.50163|-92.218398
MO|2958178|1600000US2958178|02396226|Platte City city|25|A|10250974|64320|3.958|0.025|39.359733|-94.756317
MO|2958196|1600000US2958196|02396227|Platte Woods city|25|A|1010975|0|0.39|0.|39.228892|-94.652121
MO|2958250|1600000US2958250|02396228|Plattsburg city|25|A|9325926|66702|3.601|0.026|39.554166|-94.463355
MO|2958394|1600000US2958394|02396231|Pleasant Hill city|25|A|20844670|432004|8.048|0.167|38.805966|-94.272283
MO|2958448|1600000US2958448|02396232|Pleasant Hope city|25|A|3939110|57083|1.521|0.022|37.465315|-93.274361
MO|2958520|1600000US2958520|02396234|Pleasant Valley city|25|A|3251067|0|1.255|0.|39.217175|-94.48094
MO|2958574|1600000US2958574|02587104|Plevna CDP|57|S|3316530|6312|1.281|0.002|39.980885|-92.083595
MO|2958628|1600000US2958628|02396861|Pocahontas town|43|A|266691|0|0.103|0.|37.50161|-89.639849
MO|2958898|1600000US2958898|02398995|Pollock village|47|A|429767|0|0.166|0.|40.358357|-93.08373
MO|2958916|1600000US2958916|02396247|Polo city|25|A|1594423|12520|0.616|0.005|39.551711|-94.035984
MO|2958934|1600000US2958934|02587105|Pomona CDP|57|S|9239117|10526|3.567|0.004|36.869078|-91.911095
MO|2959060|1600000US2959060|02587106|Pontiac CDP|57|S|6487699|2019220|2.505|0.78|36.520049|-92.605132
MO|2959096|1600000US2959096|02396252|Poplar Bluff city|25|A|34972346|165174|13.503|0.064|36.763259|-90.413953
MO|2959150|1600000US2959150|02396255|Portage Des Sioux city|25|A|1489856|258470|0.575|0.1|38.92997|-90.34067
MO|2959186|1600000US2959186|02396256|Portageville city|25|A|5284464|0|2.04|0.|36.429467|-89.699336
MO|2959330|1600000US2959330|02396262|Potosi city|25|A|6030466|0|2.328|0.|37.933739|-90.775033
MO|2959420|1600000US2959420|02399015|Powersville village|47|A|1460939|4292|0.564|0.002|40.549811|-93.299658
MO|2959708|1600000US2959708|02806390|Prairie Hill CDP|57|S|1187119|0|0.458|0.|39.520808|-92.736229
MO|2959726|1600000US2959726|02396267|Prairie Home city|25|A|864903|0|0.334|0.|38.814377|-92.590595
MO|2959816|1600000US2959816|02399021|Prathersville village|47|A|5832256|0|2.252|0.|39.315312|-94.273806
MO|2959870|1600000US2959870|02396866|Preston village|47|A|1953264|0|0.754|0.|37.940963|-93.212707
MO|2959942|1600000US2959942|02396281|Princeton city|25|A|4115061|33060|1.589|0.013|40.396332|-93.58877
MO|2960140|1600000US2960140|02396292|Purcell city|25|A|1126014|0|0.435|0.|37.243297|-94.439445
MO|2960158|1600000US2960158|02396293|Purdin city|25|A|793724|3213|0.306|0.001|39.95018|-93.164536
MO|2960176|1600000US2960176|02396294|Purdy city|25|A|1670842|0|0.645|0.|36.818772|-93.920574
MO|2960284|1600000US2960284|02396295|Puxico city|25|A|1727852|19692|0.667|0.008|36.950544|-90.158831
MO|2960356|1600000US2960356|02396298|Queen City city|25|A|2665222|1409|1.029|0.001|40.411775|-92.566678
MO|2960410|1600000US2960410|02787909|Quitman CDP|57|S|406375|0|0.157|0.|40.373304|-95.076957
MO|2960428|1600000US2960428|02396303|Qulin city|25|A|1167250|0|0.451|0.|36.595255|-90.246295
MO|2960528|1600000US2960528|02806408|Raintree Plantation CDP|57|S|5058489|732387|1.953|0.283|38.254778|-90.602567
MO|2960590|1600000US2960590|02399039|Randolph village|47|A|836778|46129|0.323|0.018|39.156068|-94.493125
MO|2960644|1600000US2960644|02587109|Ravanna CDP|57|S|10244505|31212|3.955|0.012|40.457777|-93.45732
MO|2960716|1600000US2960716|02396869|Ravenwood town|43|A|790527|0|0.305|0.|40.352414|-94.67214
MO|2960734|1600000US2960734|02396870|Raymondville town|43|A|7649828|0|2.954|0.|37.339785|-91.836469
MO|2960752|1600000US2960752|02396328|Raymore city|25|A|44838357|883644|17.312|0.341|38.803303|-94.45832
MO|2960788|1600000US2960788|02396329|Raytown city|25|A|25721830|107865|9.931|0.042|38.994274|-94.461511
MO|2960824|1600000US2960824|02761657|Rayville CDP|57|S|851252|0|0.329|0.|39.346328|-94.064919
MO|2960842|1600000US2960842|02396330|Rea city|25|A|310369|1786|0.12|0.001|40.060961|-94.764441
MO|2960986|1600000US2960986|02399053|Redings Mill village|47|A|520091|23710|0.201|0.009|37.019968|-94.516546
MO|2961094|1600000US2961094|02396872|Reeds town|43|A|395880|0|0.153|0.|37.11647|-94.168242
MO|2961112|1600000US2961112|02396343|Reeds Spring city|25|A|3886863|949|1.501|0.|36.739264|-93.380568
MO|2961166|1600000US2961166|02399057|Renick village|47|A|934513|0|0.361|0.|39.343058|-92.409814
MO|2961184|1600000US2961184|02399058|Rensselaer village|47|A|5080869|122264|1.962|0.047|39.669797|-91.540363
MO|2961238|1600000US2961238|02396352|Republic city|25|A|41439395|0|16.|0.|37.168552|-93.413059
MO|2961292|1600000US2961292|02396874|Revere town|43|A|481088|0|0.186|0.|40.49437|-91.676299
MO|2961328|1600000US2961328|02396876|Rhineland town|43|A|872210|551|0.337|0.|38.72273|-91.517369
MO|2961364|1600000US2961364|02396877|Richards town|43|A|693541|2372|0.268|0.001|37.909967|-94.557501
MO|2961418|1600000US2961418|02396361|Rich Hill city|25|A|3537777|19493|1.366|0.008|38.095871|-94.363462
MO|2961562|1600000US2961562|02396365|Richland city|25|A|5897030|61674|2.277|0.024|37.861142|-92.399744
MO|2961670|1600000US2961670|02396368|Richmond city|25|A|15928199|51193|6.15|0.02|39.27545|-93.972584
MO|2961706|1600000US2961706|02396370|Richmond Heights city|25|A|5937650|0|2.293|0.|38.630928|-90.333181
MO|2961886|1600000US2961886|02399072|Ridgely village|47|A|3572435|0|1.379|0.|39.453611|-94.64034
MO|2961904|1600000US2961904|02396375|Ridgeway city|25|A|3151590|20983|1.217|0.008|40.377823|-93.937845
MO|2961994|1600000US2961994|02396380|Risco city|25|A|1450832|1932|0.56|0.001|36.551667|-89.818654
MO|2962030|1600000US2962030|02396880|Ritchey town|43|A|126943|0|0.049|0.|36.944031|-94.185792
MO|2962056|1600000US2962056|02399083|River Bend village|47|A|3937865|582366|1.52|0.225|39.179102|-94.388093
MO|2962156|1600000US2962156|02396385|Riverside city|25|A|14315903|710620|5.527|0.274|39.172175|-94.632499
MO|2962192|1600000US2962192|02399093|Riverview village|47|A|2149869|0|0.83|0.|38.744155|-90.211104
MO|2962210|1600000US2962210|02417410|Riverview Estates village|47|A|621419|0|0.24|0.|38.748856|-94.524603
MO|2962228|1600000US2962228|02396882|Rives town|43|A|945438|0|0.365|0.|36.094462|-90.011461
MO|2962498|1600000US2962498|02396393|Rocheport city|25|A|798575|334|0.308|0.|38.978176|-92.563518
MO|2962570|1600000US2962570|02396404|Rockaway Beach city|25|A|1634782|334463|0.631|0.129|36.702999|-93.158213
MO|2962660|1600000US2962660|02396399|Rock Hill city|25|A|2857562|0|1.103|0.|38.609052|-90.367299
MO|2962696|1600000US2962696|02396401|Rock Port city|25|A|7176668|0|2.771|0.|40.410911|-95.533087
MO|2962786|1600000US2962786|02396410|Rockville city|25|A|853015|1094|0.329|0.|38.072476|-94.080525
MO|2962822|1600000US2962822|02806413|Rocky Comfort CDP|57|S|1434341|0|0.554|0.|36.742366|-94.090346
MO|2962894|1600000US2962894|02396416|Rogersville city|25|A|9832616|0|3.796|0.|37.114848|-93.074763
MO|2962912|1600000US2962912|02396418|Rolla city|25|A|31396469|51432|12.122|0.02|37.94594|-91.761202
MO|2963074|1600000US2963074|02399117|Roscoe village|47|A|3964172|315479|1.531|0.122|37.976643|-93.817473
MO|2963110|1600000US2963110|02396431|Rosebud city|25|A|2255080|9909|0.871|0.004|38.384762|-91.402961
MO|2963200|1600000US2963200|02396434|Rosendale city|25|A|758618|26843|0.293|0.01|40.040696|-94.823239
MO|2963236|1600000US2963236|02399130|Rothville village|47|A|511275|266|0.197|0.|39.654745|-93.061105
MO|2963560|1600000US2963560|02399142|Rush Hill village|47|A|464945|554|0.18|0.|39.210012|-91.725162
MO|2963596|1600000US2963596|02396893|Rushville village|47|A|513734|0|0.198|0.|39.587399|-95.023759
MO|2963704|1600000US2963704|02396458|Russellville city|25|A|2256918|0|0.871|0.|38.512348|-92.439169
MO|2963776|1600000US2963776|02396896|Rutledge town|43|A|343757|0|0.133|0.|40.313983|-92.087587
MO|2963857|1600000US2963857|02399153|Saddlebrooke village|47|A|13787097|0|5.323|0.|36.825602|-93.203421
MO|2963902|1600000US2963902|02399155|Saginaw village|47|A|2136682|5253|0.825|0.002|37.024373|-94.475223
MO|2963956|1600000US2963956|02396469|St. Ann city|25|A|8171952|0|3.155|0.|38.726613|-90.387181
MO|2964046|1600000US2964046|02806412|St. Catharine CDP|57|S|1898713|8013|0.733|0.003|39.797769|-92.99565
MO|2964082|1600000US2964082|02396479|St. Charles city|25|A|65372549|1291210|25.24|0.499|38.795702|-90.515364
MO|2964136|1600000US2964136|02396481|St. Clair city|25|A|12482371|32585|4.819|0.013|38.346609|-90.993534
MO|2964154|1600000US2964154|02631647|St. Clement CDP|57|S|714618|4406|0.276|0.002|39.280538|-91.211843
MO|2964172|1600000US2964172|02399160|St. Cloud village|47|A|3210755|0|1.24|0.|38.173189|-91.212759
MO|2964180|1600000US2964180|02396523|Ste. Genevieve city|25|A|10105626|7396|3.902|0.003|37.975019|-90.049982
MO|2964190|1600000US2964190|02399162|St. Elizabeth village|47|A|2986662|0|1.153|0.|38.256019|-92.267182
MO|2964244|1600000US2964244|02587112|St. Francisville CDP|57|S|4814203|138918|1.859|0.054|40.442284|-91.576057
MO|2964370|1600000US2964370|02791159|St. George CDP|57|S|624074|0|0.241|0.|38.537548|-90.312075
MO|2964424|1600000US2964424|02396494|St. James city|25|A|10984741|21521|4.241|0.008|38.002356|-91.613372
MO|2964478|1600000US2964478|02396495|St. John city|25|A|3687984|0|1.424|0.|38.714758|-90.346265
MO|2964550|1600000US2964550|02396498|St. Joseph city|25|A|114053815|2037799|44.036|0.787|39.75946|-94.821143
MO|2965000|1600000US2965000|00767557|St. Louis city|25|A|159847393|11534970|61.717|4.454|38.635699|-90.244582
MO|2965018|1600000US2965018|02396503|St. Martins city|25|A|5023713|4458|1.94|0.002|38.598322|-92.334372
MO|2965034|1600000US2965034|02396504|St. Mary city|25|A|1552126|24894|0.599|0.01|37.873824|-89.949659
MO|2965108|1600000US2965108|02396513|St. Paul city|25|A|18662765|0|7.206|0.|38.848806|-90.740502
MO|2965126|1600000US2965126|02396518|St. Peters city|25|A|58361128|6628|22.533|0.003|38.781565|-90.604168
MO|2965144|1600000US2965144|02396519|St. Robert city|25|A|21812087|20494|8.422|0.008|37.825332|-92.151981
MO|2965162|1600000US2965162|02396901|St. Thomas town|43|A|2534968|0|0.979|0.|38.367049|-92.216002
MO|2965234|1600000US2965234|02396528|Salem city|25|A|9010431|0|3.479|0.|37.639568|-91.53486
MO|2965450|1600000US2965450|02396529|Salisbury city|25|A|3466590|0|1.338|0.|39.423327|-92.802424
MO|2965954|1600000US2965954|02393224|Sappington CDP|57|S|6199486|0|2.394|0.|38.526042|-90.373051
MO|2965990|1600000US2965990|02396536|Sarcoxie city|25|A|3772367|35575|1.457|0.014|37.068571|-94.12692
MO|2966044|1600000US2966044|02396545|Savannah city|25|A|8424936|27748|3.253|0.011|39.938789|-94.828049
MO|2966062|1600000US2966062|02806421|Saverton CDP|57|S|2499089|795715|0.965|0.307|39.644221|-91.269714
MO|2966134|1600000US2966134|02396553|Schell City city|25|A|1608549|23457|0.621|0.009|38.019149|-94.116772
MO|2966337|1600000US2966337|02396909|Scotsdale town|43|A|1568107|0|0.605|0.|38.394601|-90.589994
MO|2966368|1600000US2966368|02396557|Scott City city|25|A|12638096|205556|4.88|0.079|37.22453|-89.537647
MO|2966440|1600000US2966440|02396567|Sedalia city|25|A|38934781|93950|15.033|0.036|38.705239|-93.235819
MO|2966476|1600000US2966476|02399783|Sedgewickville village|47|A|1658706|0|0.64|0.|37.514614|-89.906018
MO|2966530|1600000US2966530|02396572|Seligman city|25|A|3220778|5138|1.244|0.002|36.523399|-93.938989
MO|2966638|1600000US2966638|02396573|Senath city|25|A|4982741|0|1.924|0.|36.134005|-90.161358
MO|2966674|1600000US2966674|02396574|Seneca city|25|A|6627761|0|2.559|0.|36.844515|-94.609244
MO|2966800|1600000US2966800|02395852|Seymour city|25|A|9004855|3120|3.477|0.001|37.147424|-92.768837
MO|2966935|1600000US2966935|02806418|Shakertowne CDP|57|S|3419850|0|1.32|0.|37.693956|-89.867372
MO|2967124|1600000US2967124|02806389|Shawneetown CDP|57|S|1528514|0|0.59|0.|37.55109|-89.655517
MO|2967178|1600000US2967178|02395861|Shelbina city|25|A|6051937|0|2.337|0.|39.693022|-92.039652
MO|2967196|1600000US2967196|02395866|Shelbyville city|25|A|2009734|113140|0.776|0.044|39.807328|-92.039887
MO|2967214|1600000US2967214|02395869|Sheldon city|25|A|1360309|0|0.525|0.|37.658356|-94.295713
MO|2967232|1600000US2967232|02393231|Shell Knob CDP|57|S|24548917|8879963|9.478|3.429|36.595763|-93.596627
MO|2967358|1600000US2967358|02397656|Sheridan town|43|A|503244|0|0.194|0.|40.517175|-94.614602
MO|2967628|1600000US2967628|02399810|Shoal Creek Drive village|47|A|1215922|0|0.469|0.|37.037|-94.522751
MO|2967632|1600000US2967632|02397660|Shoal Creek Estates village|47|A|295666|0|0.114|0.|37.01734|-94.493404
MO|2967700|1600000US2967700|02395878|Shrewsbury city|25|A|3732894|0|1.441|0.|38.586566|-90.328164
MO|2967718|1600000US2967718|02399818|Sibley village|47|A|2701697|0|1.043|0.|39.17589|-94.200871
MO|2967790|1600000US2967790|02395885|Sikeston city|25|A|46394263|411289|17.913|0.159|36.883729|-89.587199
MO|2967808|1600000US2967808|02399821|Silex city|25|A|746794|3841|0.288|0.001|39.126974|-91.057873
MO|2968132|1600000US2968132|02395893|Skidmore city|25|A|862164|0|0.333|0.|40.287885|-95.079503
MO|2968204|1600000US2968204|02395896|Slater city|25|A|3744019|4236|1.446|0.002|39.223279|-93.065347
MO|2968384|1600000US2968384|02395902|Smithton city|25|A|779189|874|0.301|0.|38.680728|-93.0924
MO|2968420|1600000US2968420|02395903|Smithville city|25|A|42615507|278220|16.454|0.107|39.396871|-94.570978
MO|2968762|1600000US2968762|02587113|South Fork CDP|57|S|9087578|5234|3.509|0.002|36.637973|-91.954841
MO|2968852|1600000US2968852|02399847|South Gifford village|47|A|529737|2428|0.205|0.001|40.027477|-92.684951
MO|2968870|1600000US2968870|02397666|South Gorin town|43|A|525189|1417|0.203|0.001|40.3585|-92.025345
MO|2968888|1600000US2968888|02399848|South Greenfield village|47|A|466547|0|0.18|0.|37.376052|-93.840888
MO|2968942|1600000US2968942|02397667|South Lineville town|43|A|140739|0|0.054|0.|40.578578|-93.524073
MO|2969230|1600000US2969230|02397669|Southwest City town|43|A|3790298|60666|1.463|0.023|36.517289|-94.607488
MO|2969266|1600000US2969266|02393243|Spanish Lake CDP|57|S|19093792|292679|7.372|0.113|38.788536|-90.207797
MO|2969302|1600000US2969302|02395922|Sparta city|25|A|3207755|292|1.239|0.|37.001797|-93.084557
MO|2969464|1600000US2969464|02395926|Spickard city|25|A|1635055|0|0.631|0.|40.24316|-93.59224
MO|2969518|1600000US2969518|02393244|Spokane CDP|57|S|8572479|0|3.31|0.|36.866877|-93.287058
MO|2970000|1600000US2970000|02395942|Springfield city|25|A|215850787|1520270|83.34|0.587|37.194157|-93.292642
MO|2970270|1600000US2970270|02395949|Stanberry city|25|A|3633670|0|1.403|0.|40.216583|-94.538093
MO|2970342|1600000US2970342|02806401|Stanton CDP|57|S|8476618|0|3.273|0.|38.270254|-91.105889
MO|2970414|1600000US2970414|02397678|Stark City town|43|A|845576|0|0.326|0.|36.862873|-94.186342
MO|2970558|1600000US2970558|02395961|Steele city|25|A|5600780|67686|2.162|0.026|36.09479|-89.862102
MO|2970576|1600000US2970576|02395962|Steelville city|25|A|6268154|0|2.42|0.|37.969608|-91.354581
MO|2970648|1600000US2970648|02397681|Stella town|43|A|423341|0|0.163|0.|36.762585|-94.191119
MO|2970738|1600000US2970738|02395967|Stewartsville city|25|A|2559217|23026|0.988|0.009|39.756499|-94.499049
MO|2970828|1600000US2970828|02395973|Stockton city|25|A|5492616|101153|2.121|0.039|37.696889|-93.795886
MO|2970954|1600000US2970954|02397684|Stotesbury town|43|A|285458|1623|0.11|0.001|37.9751|-94.564991
MO|2970990|1600000US2970990|02395977|Stotts City city|25|A|1325390|0|0.512|0.|37.10178|-93.948284
MO|2971008|1600000US2971008|02395979|Stoutland city|25|A|1563631|666|0.604|0.|37.813194|-92.515975
MO|2971026|1600000US2971026|02399912|Stoutsville village|47|A|2132367|23795|0.823|0.009|39.548684|-91.856716
MO|2971044|1600000US2971044|02395980|Stover city|25|A|2297749|0|0.887|0.|38.441813|-92.990138
MO|2971062|1600000US2971062|02395981|Strafford city|25|A|8796082|0|3.396|0.|37.268711|-93.117963
MO|2971098|1600000US2971098|02395983|Strasburg city|25|A|503036|0|0.194|0.|38.759888|-94.164837
MO|2971224|1600000US2971224|02395992|Sturgeon city|25|A|2321744|0|0.896|0.|39.234828|-92.281925
MO|2971368|1600000US2971368|02395995|Sugar Creek city|25|A|28586937|1749956|11.037|0.676|39.139505|-94.408507
MO|2971440|1600000US2971440|02395998|Sullivan city|25|A|21118795|0|8.154|0.|38.212787|-91.163645
MO|2971508|1600000US2971508|02806410|Summer Set CDP|57|S|2369365|356005|0.915|0.137|38.087499|-90.576149
MO|2971512|1600000US2971512|02396002|Summersville city|25|A|2871438|0|1.109|0.|37.178547|-91.657691
MO|2971620|1600000US2971620|02397688|Sumner town|43|A|585927|0|0.226|0.|39.656058|-93.243431
MO|2971628|1600000US2971628|02587115|Sundown CDP|57|S|3782377|1045991|1.46|0.404|36.558808|-92.64162
MO|2971728|1600000US2971728|02399935|Sunrise Beach village|47|A|15036775|24943|5.806|0.01|38.162751|-92.781963
MO|2971746|1600000US2971746|02396007|Sunset Hills city|25|A|23258216|273812|8.98|0.106|38.531246|-90.409285
MO|2971890|1600000US2971890|02396016|Sweet Springs city|25|A|4307044|39930|1.663|0.015|38.964279|-93.416504
MO|2972034|1600000US2972034|02399943|Sycamore Hills village|47|A|346112|0|0.134|0.|38.701246|-90.349028
MO|2972106|1600000US2972106|02396022|Syracuse city|25|A|971329|0|0.375|0.|38.669568|-92.876329
MO|2972196|1600000US2972196|02396026|Tallapoosa city|25|A|1155209|0|0.446|0.|36.50606|-89.817
MO|2972232|1600000US2972232|02399953|Taneyville village|47|A|1175948|0|0.454|0.|36.73769|-93.03542
MO|2972304|1600000US2972304|02396031|Taos city|25|A|16652107|129157|6.429|0.05|38.500084|-92.092069
MO|2972340|1600000US2972340|02396032|Tarkio city|25|A|3591515|0|1.387|0.|40.442988|-95.383516
MO|2972376|1600000US2972376|02399956|Tarrants village|47|I|112331|0|0.043|0.|39.357609|-91.183704
MO|2972412|1600000US2972412|02806404|Tarsney Lakes CDP|57|S|791968|132328|0.306|0.051|38.950764|-94.205272
MO|2972574|1600000US2972574|02804687|Tebbetts CDP|57|S|1684561|68275|0.65|0.026|38.617658|-91.956001
MO|2972772|1600000US2972772|02587116|Terre du Lac CDP|57|S|18095493|1487896|6.987|0.574|37.904256|-90.618431
MO|2972826|1600000US2972826|02396046|Thayer city|25|A|6326554|0|2.443|0.|36.522362|-91.540781
MO|2972898|1600000US2972898|02399969|Theodosia village|47|A|3547658|527566|1.37|0.204|36.579889|-92.664568
MO|2973006|1600000US2973006|02587117|Thomasville CDP|57|S|967244|17123|0.373|0.007|36.790741|-91.533944
MO|2973127|1600000US2973127|02547777|Three Creeks village|47|A|12373144|286040|4.777|0.11|38.573008|-90.992736
MO|2973240|1600000US2973240|02399980|Tightwad village|47|A|2583842|27639|0.998|0.011|38.305763|-93.542298
MO|2973330|1600000US2973330|02399986|Tina village|47|A|832480|0|0.321|0.|39.537885|-93.441318
MO|2973348|1600000US2973348|02397696|Tindall town|43|A|342090|0|0.132|0.|40.160878|-93.609654
MO|2973420|1600000US2973420|02397030|Tipton city|25|A|5416424|46350|2.091|0.018|38.655059|-92.781266
MO|2973618|1600000US2973618|02397043|Town and Country city|25|A|29756270|94448|11.489|0.036|38.630602|-90.477191
MO|2973690|1600000US2973690|02397045|Tracy city|25|A|1061774|17316|0.41|0.007|39.377467|-94.791152
MO|2973816|1600000US2973816|02397050|Trenton city|25|A|16698451|745876|6.447|0.288|40.081255|-93.602387
MO|2973852|1600000US2973852|02397053|Trimble city|25|A|1647200|0|0.636|0.|39.475525|-94.56219
MO|2973870|1600000US2973870|02397055|Triplett city|25|A|597469|0|0.231|0.|39.498355|-93.19386
MO|2973942|1600000US2973942|02397062|Troy city|25|A|19995369|106376|7.72|0.041|38.969985|-90.967467
MO|2973978|1600000US2973978|02397065|Truesdale city|25|A|3317233|37068|1.281|0.014|38.813115|-91.12213
MO|2974014|1600000US2974014|02400007|Truxton village|47|A|687485|3861|0.265|0.001|39.004591|-91.23897
MO|2974176|1600000US2974176|02400009|Turney village|47|A|1202873|0|0.464|0.|39.637603|-94.321028
MO|2974194|1600000US2974194|02397702|Tuscumbia town|43|A|879048|0|0.339|0.|38.237161|-92.460003
MO|2974284|1600000US2974284|02400012|Twin Oaks village|47|A|697464|0|0.269|0.|38.565764|-90.500958
MO|2974473|1600000US2974473|02400018|Umber View Heights village|47|A|160705|0|0.062|0.|37.623402|-93.803555
MO|2974626|1600000US2974626|02397086|Union city|25|A|23533152|37|9.086|0.|38.437884|-90.9958
MO|2975130|1600000US2975130|02397704|Union Star town|43|A|678205|865|0.262|0.|39.979536|-94.599703
MO|2975166|1600000US2975166|02397090|Unionville city|25|A|5170699|0|1.996|0.|40.475708|-93.004416
MO|2975202|1600000US2975202|02400028|Unity Village village|47|A|3781040|168021|1.46|0.065|38.958952|-94.400935
MO|2975220|1600000US2975220|02397091|University City city|25|A|15232910|0|5.881|0.|38.665731|-90.331551
MO|2975238|1600000US2975238|02400031|Uplands Park village|47|A|170803|0|0.066|0.|38.692709|-90.282849
MO|2975310|1600000US2975310|02397099|Urbana city|25|A|2200171|0|0.849|0.|37.843534|-93.167662
MO|2975346|1600000US2975346|02397102|Urich city|25|A|1045726|0|0.404|0.|38.460417|-93.998985
MO|2975364|1600000US2975364|02400035|Utica village|47|A|2223016|0|0.858|0.|39.745582|-93.6286
MO|2975472|1600000US2975472|02397113|Valley Park city|25|A|11670765|1532747|4.506|0.592|38.550005|-90.495917
MO|2975580|1600000US2975580|02397710|Van Buren town|43|A|5177535|6335|1.999|0.002|37.014426|-91.00688
MO|2975688|1600000US2975688|02397120|Vandalia city|25|A|5823284|11909|2.248|0.005|39.308127|-91.489488
MO|2975706|1600000US2975706|02400046|Vandiver village|47|A|807513|7501|0.312|0.003|39.16115|-91.847592
MO|2975724|1600000US2975724|02400047|Vanduser village|47|A|332789|0|0.128|0.|36.991037|-89.686519
MO|2975796|1600000US2975796|02397122|Velda City city|25|A|422200|0|0.163|0.|38.694105|-90.293443
MO|2975814|1600000US2975814|02400050|Velda Village Hills city|25|A|310659|0|0.12|0.|38.69216|-90.287661
MO|2975886|1600000US2975886|02397714|Verona town|43|A|2248663|5097|0.868|0.002|36.962207|-93.790442
MO|2975922|1600000US2975922|02397131|Versailles city|25|A|6208956|10725|2.397|0.004|38.433449|-92.846034
MO|2975994|1600000US2975994|02806422|Vibbard CDP|57|S|3627488|12445|1.401|0.005|39.387493|-94.144139
MO|2976012|1600000US2976012|02397133|Viburnum city|25|A|4446244|25166|1.717|0.01|37.715059|-91.130767
MO|2976102|1600000US2976102|02397138|Vienna city|25|A|2765178|3637|1.068|0.001|38.187826|-91.950601
MO|2976157|1600000US2976157|02399966|Village of Four Seasons village|47|A|12032659|167705|4.646|0.065|38.196203|-92.713614
MO|2976192|1600000US2976192|02393833|Villa Ridge CDP|57|S|12727155|82319|4.914|0.032|38.465699|-90.882348
MO|2976246|1600000US2976246|02397148|Vinita Park city|25|A|2019263|0|0.78|0.|38.688789|-90.33922
